rating,date,review,reviewer,raw_review,normalized_review,cleaned_review,review_length,word_count,review_length_log1p,is_long_review,year,month,day,weekday,hour,is_weekend,time_period,is_positive,is_negative,rating_centered,site,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,tfidf_nonzero_count
9,2022-12-15 05:35:00,경이롭고 또 경이롭다..,mega****,경이롭고 또 경이롭다..,경이롭고 또 경이롭다..,경이롭고 또 경이롭다,13,3,2.6390573296152584,0,2022,12,15,Thursday,5,0,morning,1,0,0.10599999999999987,naver,0.004945298822420082,0.008699685000333173,-0.005068521415922814,-0.004567773524139485,3.093523841027435e-05,0.019087672340585983,0.057495764971117545,0.0053626305048783416,0.013539406955994147,-0.05042408068272053,3
10,2022-12-17 01:04:00,경이롭고 황홀했다. 현실을 잊을만큼 몰입하게된다,plom****,경이롭고 황홀했다. 현실을 잊을만큼 몰입하게된다,경이롭고 황홀했다. 현실을 잊을만큼 몰입하게된다,경이롭고 황홀했다 현실을 잊을만큼 몰입하게된다,26,5,3.295836866004329,0,2022,12,17,Saturday,1,1,night,1,0,1.1059999999999999,naver,0.008533968140094808,0.013921918590298473,-0.004587060059826219,-0.003295551473675366,0.023399196707957624,-0.0007638963611524205,0.0168899972720898,-0.006782707966434051,0.007946949218653085,-0.023219008738050516,3
6,2022-12-19 10:20:00,영상은 진짜 실사보는줄 알았으나 내용은 진부하고 중간엔 졸리기까지...내용이 많이 봤던내용 입니다,gons****,영상은 진짜 실사보는줄 알았으나 내용은 진부하고 중간엔 졸리기까지...내용이 많이 봤던내용 입니다,영상은 진짜 실사보는줄 알았으나 내용은 진부하고 중간엔 졸리기까지...내용이 많이 봤던내용 입니다,영상은 진짜 실사보는줄 알았으나 내용은 진부하고 중간엔 졸리기까지 내용이 많이 봤던내용 입니다,54,12,4.007333185232471,0,2022,12,19,Monday,10,0,morning,0,0,-2.894,naver,0.055456257258399616,0.06465801655863959,-0.014177980153586773,0.013569726776202471,0.06418072519943915,0.128309191673124,-0.009300406893610459,0.036313695601293716,-0.08340752530218823,0.08572575367433331,7
8,2022-12-24 15:44:00,"수중 시각효과와 연출이 인상적이다. 해양영화, 수중영화에 큰 족적을 남겼다. 음악도 좋고 연기도 좋다. 다만 스토리는 새롭지는 않다. 시각체험에 초점을 두고 관람하면 만족할 가능성이 높아진다.",ljhd****,"수중 시각효과와 연출이 인상적이다. 해양영화, 수중영화에 큰 족적을 남겼다. 음악도 좋고 연기도 좋다. 다만 스토리는 새롭지는 않다. 시각체험에 초점을 두고 관람하면 만족할 가능성이 높아진다.","수중 시각효과와 연출이 인상적이다. 해양영화, 수중영화에 큰 족적을 남겼다. 음악도 좋고 연기도 좋다. 다만 스토리는 새롭지는 않다. 시각체험에 초점을 두고 관람하면 만족할 가능성이 높아진다.",수중 시각효과와 연출이 인상적이다 해양영화 수중영화에 큰 족적을 남겼다 음악도 좋고 연기도 좋다 다만 스토리는 새롭지는 않다 시각체험에 초점을 두고 관람하면 만족할 가능성이 높아진다,107,24,4.68213122712422,0,2022,12,24,Saturday,15,1,afternoon,1,0,-0.8940000000000001,naver,0.03789705299045059,0.05023821007476393,-0.009135765035346188,-0.017762686472990806,-0.006838121130531107,0.036555467988148044,0.15363673834534267,0.051437003622920634,0.008190243853821869,-0.14988168009907366,8
10,2022-12-18 17:59:00,명작이라 말하기 부끄럽지 않은 오감체형 작품이다.,grad****,명작이라 말하기 부끄럽지 않은 오감체형 작품이다.,명작이라 말하기 부끄럽지 않은 오감체형 작품이다.,명작이라 말하기 부끄럽지 않은 오감체형 작품이다,27,6,3.332204510175204,0,2022,12,18,Sunday,17,1,afternoon,1,0,1.1059999999999999,naver,0.008371740965082917,0.0011437618443526267,-0.0002417202360045652,-0.0045842673481923365,0.007162248713851777,0.00375302446762575,0.004892457619832454,0.002291721931523236,-0.009104108040320545,0.00845898428155597,2
9,2022-12-18 17:47:00,"이야기는 미약하나 CG는 창대하리라.. 아름답게 펼쳐진 바다와 바닷속 생물들이 시선을 사로잡아서 정신 차려보면 2시간 72분이 훌쩍.. 가족 간의, 또 자연의 생명체와의 관계성이 돋보이는 영화였다. 인간이 미안해..",sora****,"이야기는 미약하나 CG는 창대하리라.. 아름답게 펼쳐진 바다와 바닷속 생물들이 시선을 사로잡아서 정신 차려보면 2시간 72분이 훌쩍.. 가족 간의, 또 자연의 생명체와의 관계성이 돋보이는 영화였다. 인간이 미안해..","이야기는 미약하나 CG는 창대하리라.. 아름답게 펼쳐진 바다와 바닷속 생물들이 시선을 사로잡아서 정신 차려보면 2시간 72분이 훌쩍.. 가족 간의, 또 자연의 생명체와의 관계성이 돋보이는 영화였다. 인간이 미안해..",이야기는 미약하나 cg는 창대하리라 아름답게 펼쳐진 바다와 바닷속 생물들이 시선을 사로잡아서 정신 차려보면 2시간 72분이 훌쩍 가족 간의 또 자연의 생명체와의 관계성이 돋보이는 영화였다 인간이 미안해,120,26,4.795790545596741,0,2022,12,18,Sunday,17,1,afternoon,1,0,0.10599999999999987,naver,0.02106147388345628,0.011978921725516813,-0.007199224440967249,-0.013571836989380108,0.011363155172567828,0.0060909320762584426,0.03090761519628007,0.02278102723041598,0.003270753311433439,-0.0031898975049582004,11
10,2022-12-18 17:42:00,단언컨데 비쥬얼 압도적,stse****,단언컨데 비쥬얼 압도적,단언컨데 비쥬얼 압도적,단언컨데 비쥬얼 압도적,12,3,2.5649493574615367,0,2022,12,18,Sunday,17,1,afternoon,1,0,1.1059999999999999,naver,0.012571779184327902,0.003822911315829411,-0.0035695692655237504,-0.005348457503956405,0.01640953486808613,0.01569776781047324,0.004727282787900464,0.007209950443657565,0.0068074106254011404,-0.005812897224878973,2
10,2022-12-27 02:20:00,제이크 설리의 극한 육아일기,rlat****,제이크 설리의 극한 육아일기,제이크 설리의 극한 육아일기,제이크 설리의 극한 육아일기,15,4,2.772588722239781,0,2022,12,27,Tuesday,2,0,night,1,0,1.1059999999999999,naver,0.006945914442954488,0.008520212923096746,0.0034133978942372787,-0.000745563390551885,0.012903583314576793,-0.007967311768295316,0.0057286781349766384,0.027970470058234397,0.005149115684999359,0.009299238564906309,2
9,2022-12-17 00:23:00,스토리는 1편이 더 재밌는데 영상미 웅장함은 2가 더 쩜 3시간이 훅감,nakk****,스토리는 1편이 더 재밌는데 영상미 웅장함은 2가 더 쩜 3시간이 훅감,스토리는 1편이 더 재밌는데 영상미 웅장함은 2가 더 쩜 3시간이 훅감,스토리는 1편이 더 재밌는데 영상미 웅장함은 2가 더 쩜 3시간이 훅감,39,11,3.6888794541139363,0,2022,12,17,Saturday,0,1,night,1,0,0.10599999999999987,naver,0.17156118572923043,0.3295938898003113,-0.11816728156959538,-0.052149134586665855,-0.27086474753048184,0.05084932517493123,0.1423345806965223,0.022915885151439132,0.021053378107854057,-0.28059304320135486,4
10,2022-12-16 05:02:00,역시... 미쳤음 또 보고싶다.,yeon****,역시... 미쳤음 또 보고싶다.,역시... 미쳤음 또 보고싶다.,역시 미쳤음 또 보고싶다,17,4,2.8903717578961645,0,2022,12,16,Friday,5,0,morning,1,0,1.1059999999999999,naver,0.03235562174481857,0.029399966136528077,0.08049696815917264,0.059966885123128755,-0.04327625237510746,-0.004172772622765504,0.06538537257580523,-0.2469781843921707,-0.15257090862234365,0.14581260659101547,2
10,2022-12-15 18:52:00,역시 믿고보는 제임스 카메론 입니다.. 3시간이 30분 같네요,mca1****,역시 믿고보는 제임스 카메론 입니다.. 3시간이 30분 같네요,역시 믿고보는 제임스 카메론 입니다.. 3시간이 30분 같네요,역시 믿고보는 제임스 카메론 입니다 3시간이 30분 같네요,34,8,3.5553480614894135,0,2022,12,15,Thursday,18,0,evening,1,0,1.1059999999999999,naver,0.06379920315499829,0.04099275485038633,0.07547902475751272,-0.00020827080021130156,-0.023547431035878193,0.0938875674923312,0.082001832954943,-0.18326363737315612,-0.1231036133169061,0.06903836946917556,7
10,2022-12-15 07:59:00,3D로 봤는데 영상미가 정말 아름다워요,juns****,3D로 봤는데 영상미가 정말 아름다워요,3D로 봤는데 영상미가 정말 아름다워요,3d로 봤는데 영상미가 정말 아름다워요,21,5,3.091042453358316,0,2022,12,15,Thursday,7,0,morning,1,0,1.1059999999999999,naver,0.09375208195938488,0.09104155284711908,-0.013189212714209057,0.0157640664200853,0.0849286475037283,0.28012656559867466,0.046352929624854135,0.020169744336036393,-0.04060675407924965,0.03471172811833558,8
10,2022-12-14 14:10:00,"아바타 기억 못해도 충분히 이해가 되고, 영상이 다한  영화입니다",unij****,"아바타 기억 못해도 충분히 이해가 되고, 영상이 다한  영화입니다","아바타 기억 못해도 충분히 이해가 되고, 영상이 다한 영화입니다",아바타 기억 못해도 충분히 이해가 되고 영상이 다한 영화입니다,35,9,3.58351893845611,0,2022,12,14,Wednesday,14,0,afternoon,1,0,1.1059999999999999,naver,0.08735117993068062,0.08027159211636134,0.2273779418208293,0.05362658554938691,-0.04954634469263563,-0.004950531039979634,0.013765134827991174,-0.05869887277878868,-0.023426734395223185,-0.004123141996423826,6
10,2022-12-17 03:17:00,대박대박대박 다시 또 보고 싶을 정도로 티켓값 1도 안아까운 영화였음. 3D에 너무 기대하지만 않으면 될듯!,rlae****,대박대박대박 다시 또 보고 싶을 정도로 티켓값 1도 안아까운 영화였음. 3D에 너무 기대하지만 않으면 될듯!,대박대박대박 다시 또 보고 싶을 정도로 티켓값 1도 안아까운 영화였음. 3D에 너무 기대하지만 않으면 될듯!,대박대박대박 다시 또 보고 싶을 정도로 티켓값 1도 안아까운 영화였음 3d에 너무 기대하지만 않으면 될듯,60,15,4.110873864173311,0,2022,12,17,Saturday,3,1,night,1,0,1.1059999999999999,naver,0.12426113543439513,0.12392791947545233,0.021794598495075555,0.005533722276984299,0.1813018411195258,0.0037113940879329016,-0.03544413269524434,0.021013669765690714,-0.019791688618279495,0.051677432842353946,7
10,2022-12-16 19:38:00,제이크설리가 눈을 번쩍 뜨며 끝나던 아바타1. 굉장히 고전적인 스토리였지만 굉장히 잘 만든 영화라 과연 후속작에서 할 이야기가 남아있을까 싶었는데… 자식을 많이 낳으니 할 이야기가 넘쳐났던ㅠㅠ 2편을 보고 나니 장차 펼쳐질 아바타 시리즈가 아무리 고전적이고 뻔한 이슈와 주제를 다룬다고 하더라도 반드시 봐야 하는 영화라는 것은 인정. 특히 바다사랑 카메론의 덕질 덕분에 엄청난 장면을 보게 되는 것은 정말 놀라움을 넘어서서 고마움. 너무 현실적이어서 마음에 들지 않는 전개 그리고 그 속에서 나 스스로에게 묻는 나의 가치관. 참 엄청난 영화이다!,pdso****,제이크설리가 눈을 번쩍 뜨며 끝나던 아바타1. 굉장히 고전적인 스토리였지만 굉장히 잘 만든 영화라 과연 후속작에서 할 이야기가 남아있을까 싶었는데… 자식을 많이 낳으니 할 이야기가 넘쳐났던ㅠㅠ 2편을 보고 나니 장차 펼쳐질 아바타 시리즈가 아무리 고전적이고 뻔한 이슈와 주제를 다룬다고 하더라도 반드시 봐야 하는 영화라는 것은 인정. 특히 바다사랑 카메론의 덕질 덕분에 엄청난 장면을 보게 되는 것은 정말 놀라움을 넘어서서 고마움. 너무 현실적이어서 마음에 들지 않는 전개 그리고 그 속에서 나 스스로에게 묻는 나의 가치관. 참 엄청난 영화이다!,제이크설리가 눈을 번쩍 뜨며 끝나던 아바타1. 굉장히 고전적인 스토리였지만 굉장히 잘 만든 영화라 과연 후속작에서 할 이야기가 남아있을까 싶었는데... 자식을 많이 낳으니 할 이야기가 넘쳐났던ᅲᅲ 2편을 보고 나니 장차 펼쳐질 아바타 시리즈가 아무리 고전적이고 뻔한 이슈와 주제를 다룬다고 하더라도 반드시 봐야 하는 영화라는 것은 인정. 특히 바다사랑 카메론의 덕질 덕분에 엄청난 장면을 보게 되는 것은 정말 놀라움을 넘어서서 고마움. 너무 현실적이어서 마음에 들지 않는 전개 그리고 그 속에서 나 스스로에게 묻는 나의 가치관. 참 엄청난 영화이다!,제이크설리가 눈을 번쩍 뜨며 끝나던 아바타1 굉장히 고전적인 스토리였지만 굉장히 잘 만든 영화라 과연 후속작에서 할 이야기가 남아있을까 싶었는데 자식을 많이 낳으니 할 이야기가 넘쳐났던ᅲᅲ 2편을 보고 나니 장차 펼쳐질 아바타 시리즈가 아무리 고전적이고 뻔한 이슈와 주제를 다룬다고 하더라도 반드시 봐야 하는 영화라는 것은 인정 특히 바다사랑 카메론의 덕질 덕분에 엄청난 장면을 보게 되는 것은 정말 놀라움을 넘어서서 고마움 너무 현실적이어서 마음에 들지 않는 전개 그리고 그 속에서 나 스스로에게 묻는 나의 가치관 참 엄청난 영화이다,307,76,5.730099782973574,1,2022,12,16,Friday,19,0,evening,1,0,1.1059999999999999,naver,0.13046367490890678,0.09590561540700804,0.08969484710237345,0.011019259240804448,0.08604501036195601,0.08697860154135229,0.0009940906939796008,0.02493826775965447,0.015298768102043638,0.031233651177249352,30
8,2022-12-17 12:26:00,CG기술력 궁금해서 보러갔다가 역시 최고의 기술을 다 때려넣었구나 돈 쓴 가치가 있다고 생각했습니다. 재밌고 좋았는데요.아무래도 3시간이라는 긴 길이와 단순한 스토리 때문에 중간에 1시간 정도는 꽤 지루하게 느껴졌습니다. 다큐같은 느낌도 들어서 조금 졸다가 다시 또 보고 그랬습니다. 개인적으로 스토리가 단순하고 액션이 가득한 영화가 취향이 아니여서 그렇게 느끼기도 했습니다. 아무튼 재밌긴합니다. CG가 대박입닞다.,chs0****,CG기술력 궁금해서 보러갔다가 역시 최고의 기술을 다 때려넣었구나 돈 쓴 가치가 있다고 생각했습니다. 재밌고 좋았는데요.아무래도 3시간이라는 긴 길이와 단순한 스토리 때문에 중간에 1시간 정도는 꽤 지루하게 느껴졌습니다. 다큐같은 느낌도 들어서 조금 졸다가 다시 또 보고 그랬습니다. 개인적으로 스토리가 단순하고 액션이 가득한 영화가 취향이 아니여서 그렇게 느끼기도 했습니다. 아무튼 재밌긴합니다. CG가 대박입닞다.,CG기술력 궁금해서 보러갔다가 역시 최고의 기술을 다 때려넣었구나 돈 쓴 가치가 있다고 생각했습니다. 재밌고 좋았는데요.아무래도 3시간이라는 긴 길이와 단순한 스토리 때문에 중간에 1시간 정도는 꽤 지루하게 느껴졌습니다. 다큐같은 느낌도 들어서 조금 졸다가 다시 또 보고 그랬습니다. 개인적으로 스토리가 단순하고 액션이 가득한 영화가 취향이 아니여서 그렇게 느끼기도 했습니다. 아무튼 재밌긴합니다. CG가 대박입닞다.,cg기술력 궁금해서 보러갔다가 역시 최고의 기술을 다 때려넣었구나 돈 쓴 가치가 있다고 생각했습니다 재밌고 좋았는데요 아무래도 3시간이라는 긴 길이와 단순한 스토리 때문에 중간에 1시간 정도는 꽤 지루하게 느껴졌습니다 다큐같은 느낌도 들어서 조금 졸다가 다시 또 보고 그랬습니다 개인적으로 스토리가 단순하고 액션이 가득한 영화가 취향이 아니여서 그렇게 느끼기도 했습니다 아무튼 재밌긴합니다 cg가 대박입닞다,233,52,5.455321115357702,1,2022,12,17,Saturday,12,1,afternoon,1,0,-0.8940000000000001,naver,0.09173063873624243,0.08365143510828146,0.017979462399499043,-0.008000526626169105,0.016087701753706073,0.04464181139997477,0.16102390807210304,0.011870231509511418,0.005627989714373712,0.1684367603803597,22
9,2022-12-14 12:34:00,OTT시대에 영화의 생존방식. 표값은 올리고 체험식 영화로 바꾼다 2D로 볼영화는 아닙니다.3D로 봐야 진가를 알 수 있는 영화스토리는 끝나고 나서 갸우뚱 하는 부분이 있습니다,byka****,OTT시대에 영화의 생존방식. 표값은 올리고 체험식 영화로 바꾼다 2D로 볼영화는 아닙니다.3D로 봐야 진가를 알 수 있는 영화스토리는 끝나고 나서 갸우뚱 하는 부분이 있습니다,OTT시대에 영화의 생존방식. 표값은 올리고 체험식 영화로 바꾼다 2D로 볼영화는 아닙니다.3D로 봐야 진가를 알 수 있는 영화스토리는 끝나고 나서 갸우뚱 하는 부분이 있습니다,ott시대에 영화의 생존방식 표값은 올리고 체험식 영화로 바꾼다 2d로 볼영화는 아닙니다 3d로 봐야 진가를 알 수 있는 영화스토리는 끝나고 나서 갸우뚱 하는 부분이 있습니다,98,24,4.59511985013459,0,2022,12,14,Wednesday,12,0,afternoon,1,0,0.10599999999999987,naver,0.07954975486141264,0.019674515491949096,0.0042564288933587685,-0.031103479193683985,0.007872787133769505,0.12288223834697358,-0.02337887323263783,0.08903544253409866,-0.12338317005839838,0.13006534241689754,10
10,2022-12-15 14:43:00,"우리가 계속해서 극장에 가야하는 이유!!3시간 동안 펼쳐지는 영상이 모두 너무 자연스럽고 압도적인데, 이게 모두 CG라는게 너무 신기...!! 1편의 정글도 좋았지만, 확실히 광활하게 펼쳐지는 바다 배경이 너무 시원하고 멋짐!!포맷 별로 여러번 관람하면서 연말을 즐겨야할듯!!",yong****,"우리가 계속해서 극장에 가야하는 이유!!3시간 동안 펼쳐지는 영상이 모두 너무 자연스럽고 압도적인데, 이게 모두 CG라는게 너무 신기...!! 1편의 정글도 좋았지만, 확실히 광활하게 펼쳐지는 바다 배경이 너무 시원하고 멋짐!!포맷 별로 여러번 관람하면서 연말을 즐겨야할듯!!","우리가 계속해서 극장에 가야하는 이유!!3시간 동안 펼쳐지는 영상이 모두 너무 자연스럽고 압도적인데, 이게 모두 CG라는게 너무 신기...!! 1편의 정글도 좋았지만, 확실히 광활하게 펼쳐지는 바다 배경이 너무 시원하고 멋짐!!포맷 별로 여러번 관람하면서 연말을 즐겨야할듯!!",우리가 계속해서 극장에 가야하는 이유 3시간 동안 펼쳐지는 영상이 모두 너무 자연스럽고 압도적인데 이게 모두 cg라는게 너무 신기 1편의 정글도 좋았지만 확실히 광활하게 펼쳐지는 바다 배경이 너무 시원하고 멋짐 포맷 별로 여러번 관람하면서 연말을 즐겨야할듯,154,35,5.043425116919247,1,2022,12,15,Thursday,14,0,afternoon,1,0,1.1059999999999999,naver,0.14243379181022225,0.1497628498241334,0.013822176302758499,-0.018859398576457624,0.2401734118967641,-0.08163024296989257,-0.04181107474712456,-0.0049358090977989965,-0.026625905028101072,0.06850031873841946,18
9,2022-12-16 07:28:00,군입대 전 마지막 용산 아이맥스 행복했다.,kjhk****,군입대 전 마지막 용산 아이맥스 행복했다.,군입대 전 마지막 용산 아이맥스 행복했다.,군입대 전 마지막 용산 아이맥스 행복했다,23,6,3.1780538303479458,0,2022,12,16,Friday,7,0,morning,1,0,0.10599999999999987,naver,0.01421248288791894,0.009559309877080119,-0.005542803552758052,-0.0052839407730254214,0.010442614187830875,0.03483615845343687,0.028090979568778058,0.012936852325284777,0.04014876518002376,-0.034050420568631314,2
10,2022-12-14 13:17:00,"개봉일 조조3D 관람했습니다. 저는 웬만해서는 영화 그대로 즐길 수 있게 2D를 선호하는데, 이 영화는 꼭 3D로 봐야한다고 봅니다. 2D로 보면 영화 매력의 반은 날리는거에요. 영화도 물론 훌륭하지만 영상미만으로도 극장요금이 영화값 못합니다.",neow****,"개봉일 조조3D 관람했습니다. 저는 웬만해서는 영화 그대로 즐길 수 있게 2D를 선호하는데, 이 영화는 꼭 3D로 봐야한다고 봅니다. 2D로 보면 영화 매력의 반은 날리는거에요. 영화도 물론 훌륭하지만 영상미만으로도 극장요금이 영화값 못합니다.","개봉일 조조3D 관람했습니다. 저는 웬만해서는 영화 그대로 즐길 수 있게 2D를 선호하는데, 이 영화는 꼭 3D로 봐야한다고 봅니다. 2D로 보면 영화 매력의 반은 날리는거에요. 영화도 물론 훌륭하지만 영상미만으로도 극장요금이 영화값 못합니다.",개봉일 조조3d 관람했습니다 저는 웬만해서는 영화 그대로 즐길 수 있게 2d를 선호하는데 이 영화는 꼭 3d로 봐야한다고 봅니다 2d로 보면 영화 매력의 반은 날리는거에요 영화도 물론 훌륭하지만 영상미만으로도 극장요금이 영화값 못합니다,136,31,4.919980925828125,0,2022,12,14,Wednesday,13,0,afternoon,1,0,1.1059999999999999,naver,0.2201707182062843,-0.11245148154128684,-0.007612123695961732,-0.0739869590761305,-0.001073796227085888,0.04830763621751165,0.0036825799400199053,-0.0014836575975401974,-0.03764669427431939,0.026266823849618287,15
9,2022-12-15 07:01:00,"기대를 너무 많이 했나봐요.. 영상미도 최근 CG고퀄영화들이 넘쳐나서인지 1보다 크게 감흥은 없었습니다. 육지동물도 재탕이 좀 많았고, 수중생물 관찰하는것도 1만큼 큰 감동은 없었네요. 결국 피곤한몸 이끌고 심야 봐서 그런지 막판 클라이막스에선 자버린 ㅠㅠ 또 아쉬운건 제이크가 예전에 멋졌던 모습에 비해 가장의 무게때문인지 너무 신경질적으로 변해버린채 비중도 많이 줄어버렸습니다..그래도 다른영화에 비해선 압도적인 퀄리티가 있고 후속작이 더 기획되어있는만큼 나오면 바로 지갑 열것 같네요ㅎㅎ요약 : 1볼때 와 저런행성 진짜있을듯 어디가서 보고만든거아니냐?2볼때 와 영화잘만들었네",mest****,"기대를 너무 많이 했나봐요.. 영상미도 최근 CG고퀄영화들이 넘쳐나서인지 1보다 크게 감흥은 없었습니다. 육지동물도 재탕이 좀 많았고, 수중생물 관찰하는것도 1만큼 큰 감동은 없었네요. 결국 피곤한몸 이끌고 심야 봐서 그런지 막판 클라이막스에선 자버린 ㅠㅠ 또 아쉬운건 제이크가 예전에 멋졌던 모습에 비해 가장의 무게때문인지 너무 신경질적으로 변해버린채 비중도 많이 줄어버렸습니다..그래도 다른영화에 비해선 압도적인 퀄리티가 있고 후속작이 더 기획되어있는만큼 나오면 바로 지갑 열것 같네요ㅎㅎ요약 : 1볼때 와 저런행성 진짜있을듯 어디가서 보고만든거아니냐?2볼때 와 영화잘만들었네","기대를 너무 많이 했나봐요.. 영상미도 최근 CG고퀄영화들이 넘쳐나서인지 1보다 크게 감흥은 없었습니다. 육지동물도 재탕이 좀 많았고, 수중생물 관찰하는것도 1만큼 큰 감동은 없었네요. 결국 피곤한몸 이끌고 심야 봐서 그런지 막판 클라이막스에선 자버린 ᅲᅲ 또 아쉬운건 제이크가 예전에 멋졌던 모습에 비해 가장의 무게때문인지 너무 신경질적으로 변해버린채 비중도 많이 줄어버렸습니다..그래도 다른영화에 비해선 압도적인 퀄리티가 있고 후속작이 더 기획되어있는만큼 나오면 바로 지갑 열것 같네요ᄒᄒ요약 : 1볼때 와 저런행성 진짜있을듯 어디가서 보고만든거아니냐?2볼때 와 영화잘만들었네",기대를 너무 많이 했나봐요 영상미도 최근 cg고퀄영화들이 넘쳐나서인지 1보다 크게 감흥은 없었습니다 육지동물도 재탕이 좀 많았고 수중생물 관찰하는것도 1만큼 큰 감동은 없었네요 결국 피곤한몸 이끌고 심야 봐서 그런지 막판 클라이막스에선 자버린 ᅲᅲ 또 아쉬운건 제이크가 예전에 멋졌던 모습에 비해 가장의 무게때문인지 너무 신경질적으로 변해버린채 비중도 많이 줄어버렸습니다 그래도 다른영화에 비해선 압도적인 퀄리티가 있고 후속작이 더 기획되어있는만큼 나오면 바로 지갑 열것 같네요ᄒᄒ요약 1볼때 와 저런행성 진짜있을듯 어디가서 보고만든거아니냐 2볼때 와 영화잘만들었네,324,70,5.783825182329737,1,2022,12,15,Thursday,7,0,morning,1,0,0.10599999999999987,naver,0.1076977733185569,0.1454581823883724,-0.022604656227678765,-0.0028340136488116036,0.2041556709370876,-0.0700228349439362,-0.025737957887670308,0.0026243654422837778,0.0029912403185312826,0.04800769939074169,19
10,2022-12-26 12:21:00,진짜 어딘가에 있는 판도라 행성에서 찍은거같음.. cg일리가 없어,5020****,진짜 어딘가에 있는 판도라 행성에서 찍은거같음.. cg일리가 없어,진짜 어딘가에 있는 판도라 행성에서 찍은거같음.. cg일리가 없어,진짜 어딘가에 있는 판도라 행성에서 찍은거같음 cg일리가 없어,36,8,3.6109179126442243,0,2022,12,26,Monday,12,0,afternoon,1,0,1.1059999999999999,naver,0.10374042740053621,0.06297532560961952,-0.003964412545228833,-0.007506338080667306,-0.012620867578254227,0.3082580396253882,-0.11316293871468053,0.1838730900426073,-0.18440275886907564,0.20936794721446703,3
10,2022-12-24 21:33:00,시간 가는줄 모르고 봤어요 영상미가 대박,rlth****,시간 가는줄 모르고 봤어요 영상미가 대박,시간 가는줄 모르고 봤어요 영상미가 대박,시간 가는줄 모르고 봤어요 영상미가 대박,22,6,3.1354942159291497,0,2022,12,24,Saturday,21,1,evening,1,0,1.1059999999999999,naver,0.046341212867212184,0.023953687107022805,-0.0036101308774962554,0.01789857042955371,-0.0033837959414195367,0.11197185658248178,0.016331567801018815,-0.020260621588743047,0.03080821239933509,-0.015798592133236727,6
10,2022-12-18 12:12:00,3D로 봤는데 시간가는줄 몰랐네요아이맥스 3D로 볼껄 ..,redt****,3D로 봤는데 시간가는줄 몰랐네요아이맥스 3D로 볼껄 ..,3D로 봤는데 시간가는줄 몰랐네요아이맥스 3D로 볼껄 ..,3d로 봤는데 시간가는줄 몰랐네요아이맥스 3d로 볼껄,32,6,3.4965075614664802,0,2022,12,18,Sunday,12,1,afternoon,1,0,1.1059999999999999,naver,0.0649876247870752,0.05105265712877397,-0.020202349924679237,0.0007067134396289591,0.05085416040682326,0.1659480862698783,0.05150746442590238,0.011003018938751205,-0.16211102969403438,0.12548478181428382,4
10,2022-12-18 05:48:00,프리미엄 상영관서 꼭봐야함,kew9****,프리미엄 상영관서 꼭봐야함,프리미엄 상영관서 꼭봐야함,프리미엄 상영관서 꼭봐야함,14,3,2.70805020110221,0,2022,12,18,Sunday,5,1,morning,1,0,1.1059999999999999,naver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,2022-12-24 14:01:00,영상미 때문에라도 영화관에서 꼭 봐야하는 영화라고 생각합니다,boug****,영상미 때문에라도 영화관에서 꼭 봐야하는 영화라고 생각합니다,영상미 때문에라도 영화관에서 꼭 봐야하는 영화라고 생각합니다,영상미 때문에라도 영화관에서 꼭 봐야하는 영화라고 생각합니다,33,7,3.5263605246161616,0,2022,12,24,Saturday,14,1,afternoon,1,0,1.1059999999999999,naver,0.15706680304506548,0.12537078563441284,-0.11128078904736387,-0.10289312668295161,-0.1875923278985596,0.06048954488285401,-0.22333827352101135,-0.03256255532033821,0.094473531114865,0.08131171569692179,7
10,2022-12-22 01:09:00,눈물눈물 가슴찢어짐 물속에나도들어가서 있는듯 정말 이걸어케만든건지..3d로봣는데 4d추천 아이맥스로보면 더좋았을듯 3시간? 그냥화면만보고잇어도 언제갓나싶네 첨엔 3d 중간자리라 크게확확와닿아부담스러웟는데 점점 화면과 동화됨,06su****,눈물눈물 가슴찢어짐 물속에나도들어가서 있는듯 정말 이걸어케만든건지..3d로봣는데 4d추천 아이맥스로보면 더좋았을듯 3시간? 그냥화면만보고잇어도 언제갓나싶네 첨엔 3d 중간자리라 크게확확와닿아부담스러웟는데 점점 화면과 동화됨,눈물눈물 가슴찢어짐 물속에나도들어가서 있는듯 정말 이걸어케만든건지..3d로봣는데 4d추천 아이맥스로보면 더좋았을듯 3시간? 그냥화면만보고잇어도 언제갓나싶네 첨엔 3d 중간자리라 크게확확와닿아부담스러웟는데 점점 화면과 동화됨,눈물눈물 가슴찢어짐 물속에나도들어가서 있는듯 정말 이걸어케만든건지 3d로봣는데 4d추천 아이맥스로보면 더좋았을듯 3시간 그냥화면만보고잇어도 언제갓나싶네 첨엔 3d 중간자리라 크게확확와닿아부담스러웟는데 점점 화면과 동화됨,124,20,4.8283137373023015,0,2022,12,22,Thursday,1,0,night,1,0,1.1059999999999999,naver,0.1262344152706743,0.07249507223723776,-0.03157648823945117,-0.006735536712816537,0.06444512662576554,0.24090270984825835,0.025519417737225596,0.009725776431756162,0.17375270054551958,-0.02533801777025678,3
