rating,date,review,normalized_review,cleaned_review,is_text_duplicate,language,language_confidence,review_length,word_count,emoji_count,exclamation_count,question_count,uppercase_ratio,is_long_review,review_length_log1p,review_length_capped,year,month,day,weekday,is_weekend,is_positive,is_negative,rating_centered,site,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20
4.0,2026-07-14,Un peu moins bien que le premier mais on est quand même content de retrouver les personnages et l'univers,Un peu moins bien que le premier mais on est quand même content de retrouver les personnages et l'univers,un peu moins bien que le premier mais on est quand même content de retrouver les personnages et l univers,0,fr,0.9999948705004534,105,20,0,0,0,0.011627906976744186,0,4.663439094112067,105,2026,7,14,Tuesday,0,1,0,0.008368200836819994,letterboxd,0.2490061188897288,-0.2671213582658953,-0.1487602315342277,-0.040783960563323784,0.05828678298094467,0.011562652071490622,0.040247971476858664,-0.0623666037720574,-0.17377928284618313,0.06277405112258962,0.20601980038319073,0.09683487880989776,-0.12381018038239201,-0.03179232045841746,0.10773040474885494,0.33943963645055525,0.016429812717363452,0.04264235311651677,0.17585741595889565,-0.10299358444654694
5.0,2026-07-14,Chorei no final. Muito lindo. Muita água que vc sente que ta dentro do filme chega se afogar.,Chorei no final. Muito lindo. Muita água que vc sente que ta dentro do filme chega se afogar.,chorei no final muito lindo muita água que vc sente que ta dentro do filme chega se afogar,0,pt,0.8571406210897281,93,18,0,0,0,0.0410958904109589,0,4.543294782270004,93,2026,7,14,Tuesday,0,1,0,1.00836820083682,letterboxd,0.19814837942347685,-0.369608549197318,-0.19944778905914853,-0.010944249029757096,0.06671837490683633,-0.08152024122499868,-0.113221880137662,0.06754965127547127,0.11127441322894323,-0.04220300025254161,-0.02014871593477681,-0.05907604995457261,-0.04462874646881517,-0.05773400225584389,-0.016312530546915283,-0.02375381078957502,-0.010073610047524731,0.03065441916039136,-0.06971153923878443,0.10418181318616349
4.0,2026-07-20,most beautiful piece of artwork I have ever seen in my 15 years of living,most beautiful piece of artwork I have ever seen in my 15 years of living,most beautiful piece of artwork i have ever seen in my 15 years of living,0,en,0.9999965749789184,73,15,0,0,0,0.017543859649122806,0,4.30406509320417,73,2026,7,20,Monday,0,1,0,0.008368200836819994,letterboxd,0.24443063345348515,0.1103361045281046,0.013223203311976992,-0.018395186279031715,0.37966238347148235,0.3858838262608434,-0.2123429934103474,0.053635917652831655,-0.0530529730733002,0.14326656068152174,0.01488968102411059,0.03881407233427121,0.09165293052387857,-0.008014854839609564,-0.1001327350529059,0.020329181846019277,0.07794441973055241,0.045739174545149974,-0.10276179079019819,-0.05248559103013552
3.0,2026-07-20,Better than the original.,Better than the original.,better than the original,0,en,0.9999961215047267,25,4,0,0,0,0.047619047619047616,0,3.258096538021482,25,2026,7,20,Monday,0,0,0,-0.99163179916318,letterboxd,0.19844866465206562,0.08504646132331471,-0.003881098168614412,-0.08581507776890929,-0.05310718740525558,-0.011638388470706177,-0.0589819804213426,-0.11412895679455741,0.02580564325832181,-0.031862181972593676,0.17024439471830458,-0.14167265403730153,0.06838960574592748,0.00920457650495466,0.06617417858408067,0.02395842402528735,-0.02195030825646702,-0.08366151075607169,-0.08558750051328609,-0.03184560465384576
5.0,2026-07-20,neytiri and jake sure got good genes,neytiri and jake sure got good genes,neytiri and jake sure got good genes,0,unknown,0.5714257828022965,36,7,0,0,0,0.0,0,3.6109179126442243,36,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.17323138355480658,-0.01635801412280501,0.03016177811165145,-0.10129026544800991,-0.08914644744371109,0.06718145767228859,-0.018708996709480584,-0.06911206805504201,-0.12855136817761442,-0.3120938823971173,-0.02567515155110269,0.1879030270444518,-0.12224876775652732,0.2269346691275602,-0.1538967718027656,-0.028959419929194933,-0.07165184722291416,-0.07559422982066445,-0.1343491278621405,-0.20547630969117828
5.0,2025-12-20,"Loak :) Udah ya manusia, kata gua hidup bareng bareng aja mbot jangan saling menyakiti ok?","Loak :) Udah ya manusia, kata gua hidup bareng bareng aja mbot jangan saling menyakiti ok?",loak udah ya manusia kata gua hidup bareng bareng aja mbot jangan saling menyakiti ok,0,id,0.9999971996042907,90,15,0,0,1,0.028169014084507043,0,4.51085950651685,90,2025,12,20,Saturday,1,1,0,1.00836820083682,letterboxd,0.1566575447113702,-0.06234312756465384,0.0028775237708048348,0.0042900492118591385,-0.05834198640181998,0.012491585056573117,0.07073351881608991,0.05669286854348096,-0.07957391062485134,-0.012983794114704569,-0.027767740694251617,0.021141457747252214,-0.05073214400154233,-0.009870895403696515,-0.011659776252242153,-0.09335598723803346,0.037763108772239186,0.07019998964113695,-0.02755302617616445,-0.04236471236755609
2.5,2026-07-20,"I just watched Brovatar: The Bro of Water and the brotto seems to be ""Somehow Brolpatine returned"". The depiction of the peoples seems slightly sterebrotypical and the Sully's seem to think: ""Let's collect as many destroyed biotops as brossible!"" The visuals were of course mind-browing but a bit too smooth, so it looked like out of a videbrogame. Overall: brotiful but broring.","I just watched Brovatar: The Bro of Water and the brotto seems to be ""Somehow Brolpatine returned"". The depiction of the peoples seems slightly sterebrotypical and the Sully's seem to think: ""Let's collect as many destroyed biotops as brossible!"" The visuals were of course mind-browing but a bit too smooth, so it looked like out of a videbrogame. Overall: brotiful but broring.",i just watched brovatar the bro of water and the brotto seems to be somehow brolpatine returned the depiction of the peoples seems slightly sterebrotypical and the sully s seem to think let s collect as many destroyed biotops as brossible the visuals were of course mind browing but a bit too smooth so it looked like out of a videbrogame overall brotiful but broring,0,en,0.9999975561907138,379,65,0,1,0,0.039603960396039604,1,5.940171252720432,315,2026,7,20,Monday,0,0,0,-1.49163179916318,letterboxd,0.5103854995230965,0.13140111060520845,-0.03988482525876319,-0.07402836960556905,-0.08680956680950268,0.14963872223379251,-0.05567956193850658,0.07616698392564619,-0.08656450532840122,0.01811758499893557,0.09577703197884294,-0.008993311641250286,0.057585260070876235,-0.06206178197624398,0.057186872164848065,-0.17494102297787084,-0.07799344416567243,-0.06339176058296901,0.12175706087788024,0.08568370534490784
4.0,2026-07-20,I got wet,I got wet,i got wet,0,unknown,0.0,9,3,0,0,0,0.14285714285714285,0,2.302585092994046,9,2026,7,20,Monday,0,1,0,0.008368200836819994,letterboxd,0.08085376396158968,0.03193895175877688,0.016617835968540648,-0.031415927998343196,-0.03962956558728252,0.002506409917410128,-0.03540383799919966,0.003649373946239212,-0.05904234894184847,-0.0423356642215587,-0.05044581920812836,-0.017603470357194898,-0.053505839911877635,0.021751017393277828,0.012800123215145806,0.07453672803077625,-0.01916026711352733,0.015766447235094374,0.021884141753314337,-0.020903790230002665
5.0,2026-07-20,Bikin neteyam mati disini biar karakter lo'ak berkembang it's so unnecessary. Dan yang paling gw benci itu cara didik jake ke anak-anaknya like your family isn't a military force jirrr stop lah passing your own traumas to your own children 😔,Bikin neteyam mati disini biar karakter lo'ak berkembang it's so unnecessary. Dan yang paling gw benci itu cara didik jake ke anak-anaknya like your family isn't a military force jirrr stop lah passing your own traumas to your own children 😔,bikin neteyam mati disini biar karakter lo ak berkembang it s so unnecessary dan yang paling gw benci itu cara didik jake ke anak anaknya like your family isn t a military force jirrr stop lah passing your own traumas to your own children,0,id,0.857140260161991,241,44,1,0,0,0.010256410256410256,0,5.488937726156687,241,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.3109708730656423,-0.1379317733165712,0.24858147484195878,-0.05540086503009089,-0.09594184574210564,0.10287314357968741,0.10891757889439756,0.10708251326160004,-0.07453739343732761,-0.08553319721735715,-0.04916401838059006,0.10410042530070344,-0.1277815752415272,-0.07262636711206133,-0.00951099933871979,-0.08083620150913153,0.04304875170636538,-0.03857795082850909,0.019069804684002913,0.03549435406983676
3.5,2026-07-20,"Still cinematically very cool, but doesn’t have the same spark that the first film has","Still cinematically very cool, but doesn’t have the same spark that the first film has",still cinematically very cool but doesn t have the same spark that the first film has,0,en,0.9999974687300865,86,16,0,0,0,0.014285714285714285,0,4.465908118654584,86,2026,7,20,Monday,0,0,0,-0.49163179916318,letterboxd,0.35027347439207795,0.07297248340388197,-0.020070043286487958,-0.12423681527184059,-0.08326358388025762,-0.009534698860775485,-0.1502946731604805,-0.10075054229422006,0.19586251947994504,-0.11842017098325223,0.014105586378859215,0.0602984353279736,0.32892673754533225,0.09615609830308199,0.07737407837457981,0.05899350667981895,0.18438644638177154,0.04529386331607095,0.0028364176510784615,0.1215248792073559
